mode,fileid,off_failed,off_sil_occupancy,final-only_failed,final-only_sil_occupancy,initial-only_failed,initial-only_sil_occupancy,both_failed,both_sil_occupancy
multipron,arctic_a0326,False,16.9951171875,False,13.994140625,False,16.994140625,False,13.994140625
multipron,arctic_a0327,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0328,False,20.98046875,False,17.9814453125,False,20.9814453125,False,17.9814453125
multipron,arctic_a0329,False,41.9794921875,False,41.978515625,False,41.978515625,False,41.978515625
multipron,arctic_a0330,False,39.6982421875,False,39.6982421875,False,39.69921875,False,39.6982421875
multipron,arctic_a0331,False,39.853515625,False,39.8544921875,False,39.853515625,False,39.8544921875
multipron,arctic_a0332,False,43.1982421875,False,43.1982421875,False,43.19921875,False,43.1982421875
multipron,arctic_a0333,False,40.52734375,False,40.5263671875,False,40.525390625,False,40.5263671875
multipron,arctic_a0334,False,39.240234375,False,39.240234375,False,39.240234375,False,39.240234375
multipron,arctic_a0335,False,38.169921875,False,38.169921875,False,38.1708984375,False,38.169921875
multipron,arctic_a0336,False,21.419921875,False,21.4208984375,False,21.419921875,False,21.4208984375
multipron,arctic_a0337,False,41.046875,False,41.046875,False,41.046875,False,41.046875
multipron,arctic_a0338,False,21.4453125,False,21.4453125,False,21.4453125,False,21.4453125
multipron,arctic_a0339,False,19.8740234375,False,16.873046875,False,19.8740234375,False,16.873046875
multipron,arctic_a0340,False,22.001953125,False,19.0029296875,False,22.0009765625,False,19.001953125
multipron,arctic_a0341,False,37.3896484375,False,37.388671875,False,37.3896484375,False,37.3896484375
multipron,arctic_a0342,False,33.810546875,False,33.810546875,False,33.8115234375,False,33.8095703125
multipron,arctic_a0343,False,43.9853515625,False,43.9853515625,False,43.984375,False,43.986328125
multipron,arctic_a0344,False,34.7685546875,False,34.7685546875,False,34.76953125,False,34.7685546875
multipron,arctic_a0345,False,38.068359375,False,38.068359375,False,38.0673828125,False,38.068359375
multipron,arctic_a0346,False,38.806640625,False,38.806640625,False,38.8076171875,False,38.806640625
multipron,arctic_a0347,False,33.1044921875,False,33.10546875,False,33.103515625,False,33.1044921875
multipron,arctic_a0348,False,35.708984375,False,35.7080078125,False,35.708984375,False,35.708984375
multipron,arctic_a0349,False,25.0009765625,False,25.0009765625,False,25.0009765625,False,25.0009765625
multipron,arctic_a0350,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0351,False,43.90625,False,43.90625,False,43.90625,False,43.90625
multipron,arctic_a0352,False,48.109375,False,48.1103515625,False,48.111328125,False,48.109375
multipron,arctic_a0353,False,25.841796875,False,25.8408203125,False,25.8408203125,False,25.841796875
multipron,arctic_a0354,False,30.169921875,False,30.169921875,False,30.1689453125,False,30.169921875
multipron,arctic_a0355,False,40.818359375,False,40.8193359375,False,40.8203125,False,40.8193359375
multipron,arctic_a0356,False,22.0458984375,False,19.044921875,False,22.044921875,False,19.044921875
multipron,arctic_a0357,False,32.3349609375,False,32.3359375,False,32.3349609375,False,32.3359375
multipron,arctic_a0358,False,40.5107421875,False,40.509765625,False,40.5107421875,False,40.509765625
multipron,arctic_a0359,False,40.482421875,False,40.482421875,False,40.482421875,False,40.482421875
multipron,arctic_a0360,False,39.0166015625,False,39.0166015625,False,39.0166015625,False,39.0166015625
multipron,arctic_a0361,False,34.025390625,False,34.0263671875,False,34.0263671875,False,34.0263671875
multipron,arctic_a0362,False,42.08203125,False,42.0810546875,False,42.0810546875,False,42.080078125
multipron,arctic_a0363,False,33.9716796875,False,33.9716796875,False,33.9716796875,False,33.9716796875
multipron,arctic_a0364,False,40.3837890625,False,40.3837890625,False,40.3828125,False,40.3837890625
multipron,arctic_a0365,False,19.033203125,False,16.033203125,False,19.033203125,False,16.0341796875
multipron,arctic_a0366,False,25.453125,False,25.453125,False,25.453125,False,25.453125
multipron,arctic_a0367,False,32.0810546875,False,32.0810546875,False,32.08203125,False,32.0810546875
multipron,arctic_a0368,False,25.0,False,22.0,False,25.0,False,22.0
multipron,arctic_a0369,False,41.3515625,False,41.3515625,False,41.3515625,False,41.3515625
multipron,arctic_a0370,False,25.0400390625,False,13.9677734375,False,25.0400390625,False,13.966796875
multipron,arctic_a0371,False,41.7998046875,False,41.798828125,False,41.7998046875,False,41.7998046875
multipron,arctic_a0372,False,36.7861328125,False,36.7880859375,False,36.7861328125,False,36.7861328125
multipron,arctic_a0373,False,15.908203125,False,12.90625,False,15.9072265625,False,12.908203125
multipron,arctic_a0374,False,33.001953125,False,33.001953125,False,33.001953125,False,33.001953125
multipron,arctic_a0375,False,19.015625,False,16.017578125,False,19.0166015625,False,16.015625
multipron,arctic_a0376,False,20.5859375,False,19.7666015625,False,20.5859375,False,19.7685546875
multipron,arctic_a0377,False,18.984375,False,15.984375,False,18.9833984375,False,15.984375
multipron,arctic_a0378,False,39.9970703125,False,39.998046875,False,39.998046875,False,39.9970703125
multipron,arctic_a0379,False,40.119140625,False,40.119140625,False,40.119140625,False,40.119140625
multipron,arctic_a0380,False,26.017578125,False,26.0166015625,False,26.0166015625,False,26.017578125
multipron,arctic_a0381,False,40.404296875,False,40.404296875,False,40.404296875,False,40.404296875
multipron,arctic_a0382,False,41.9052734375,False,41.904296875,False,41.9052734375,False,41.904296875
multipron,arctic_a0383,False,34.162109375,False,34.1630859375,False,34.1630859375,False,34.1630859375
multipron,arctic_a0384,False,36.5849609375,False,36.5849609375,False,36.5849609375,False,36.5849609375
multipron,arctic_a0385,False,36.015625,False,36.015625,False,36.015625,False,36.015625
multipron,arctic_a0386,False,37.9921875,False,37.9921875,False,37.9912109375,False,37.9921875
multipron,arctic_a0387,False,35.798828125,False,35.798828125,False,35.7998046875,False,35.798828125
multipron,arctic_a0388,False,39.0068359375,False,39.0068359375,False,39.0068359375,False,39.0068359375
multipron,arctic_a0389,False,39.888671875,False,39.8876953125,False,39.888671875,False,39.8876953125
multipron,arctic_a0390,False,41.1337890625,False,41.134765625,False,41.1337890625,False,41.134765625
multipron,arctic_a0391,False,21.08203125,False,21.08203125,False,21.0810546875,False,21.08203125
multipron,arctic_a0392,False,38.4365234375,False,38.435546875,False,38.4375,False,38.435546875
multipron,arctic_a0393,False,21.9990234375,False,19.0,False,21.9990234375,False,19.0
multipron,arctic_a0394,False,45.4541015625,False,45.4541015625,False,45.455078125,False,45.4541015625
multipron,arctic_a0395,False,36.4501953125,False,36.4501953125,False,36.44921875,False,36.4501953125
multipron,arctic_a0396,False,41.2431640625,False,41.2431640625,False,41.2431640625,False,41.2431640625
multipron,arctic_a0397,False,38.29296875,False,38.29296875,False,38.2939453125,False,38.29296875
multipron,arctic_a0398,False,42.318359375,False,42.318359375,False,42.318359375,False,42.318359375
multipron,arctic_a0399,False,46.8681640625,False,46.8681640625,False,46.8671875,False,46.8681640625
multipron,arctic_a0400,False,41.0048828125,False,41.0048828125,False,41.0048828125,False,41.0048828125
multipron,arctic_a0401,False,36.001953125,False,36.0009765625,False,36.0009765625,False,36.0009765625
multipron,arctic_a0402,False,34.201171875,False,34.201171875,False,34.201171875,False,34.201171875
multipron,arctic_a0403,False,34.841796875,False,34.8427734375,False,34.841796875,False,34.841796875
multipron,arctic_a0404,False,19.0,False,16.0009765625,False,19.0009765625,False,16.0
multipron,arctic_a0405,False,7.716796875,False,7.71484375,False,4.716796875,False,4.716796875
multipron,arctic_a0406,False,29.9287109375,False,29.9296875,False,29.9287109375,False,29.9296875
multipron,arctic_a0407,False,45.2451171875,False,45.244140625,False,45.2451171875,False,45.244140625
multipron,arctic_a0408,False,25.01171875,False,14.01171875,False,25.0107421875,False,14.01171875
multipron,arctic_a0409,False,30.8466796875,False,30.84765625,False,30.84765625,False,30.8466796875
multipron,arctic_a0410,False,32.814453125,False,32.8134765625,False,32.814453125,False,32.814453125
multipron,arctic_a0411,False,25.3154296875,False,25.3154296875,False,25.314453125,False,25.3154296875
multipron,arctic_a0412,False,19.6240234375,False,16.6240234375,False,19.625,False,16.6240234375
multipron,arctic_a0413,False,23.06640625,False,23.0673828125,False,23.06640625,False,23.06640625
multipron,arctic_a0414,False,33.4052734375,False,33.404296875,False,33.404296875,False,33.4052734375
multipron,arctic_a0415,False,23.01953125,False,20.0048828125,False,23.0205078125,False,20.0048828125
